X,Y,OBJECTID_1,OBJECTID,TYPE,ELEV
-71.054822600310231,42.357455872028076,3141,28000,PARKING-METER,0
-71.054639356343543,42.35812807152594,3142,28001,PARKING-METER,0
-71.054385749454525,42.358242411005783,3143,28002,PARKING-METER,0
-71.05451705280241,42.358185937585944,3144,28003,PARKING-METER,0
-71.05470076959665,42.357403835288572,3145,28059,PARKING-METER,0
-71.053940000875059,42.357403302516111,3146,28061,PARKING-METER,0
-71.054066772357118,42.357477587408638,3147,28062,PARKING-METER,0
-71.054190643854099,42.357528325508881,3148,28063,PARKING-METER,0
-71.053245890842177,42.356809311354652,3149,28065,PARKING-METER,0
-71.052229117343131,42.357318312300514,3150,28068,PARKING-METER,0
-71.052788052025676,42.357541538367911,3151,28070,PARKING-METER,0
-71.052918081385741,42.357596797841104,3152,28071,PARKING-METER,0
-71.053787963497911,42.358054870929166,3153,28074,PARKING-METER,0
-71.054569797789981,42.357770853884254,3154,28076,PARKING-METER,0
-71.054700407091318,42.357824888281826,3155,28077,PARKING-METER,0
-71.054874252799593,42.358102418750065,3156,28085,PARKING-METER,0
-71.054636215155426,42.358216133919143,3157,28086,PARKING-METER,0
-71.054436297765136,42.358573993116586,3158,28088,PARKING-METER,0
-71.053681983812922,42.358129896864583,3159,28090,PARKING-METER,0
-71.053573521057785,42.358206705542585,3160,28091,PARKING-METER,0
-71.053422643437216,42.358314538202876,3161,28092,PARKING-METER,0
-71.053331380376562,42.358380049066476,3162,28093,PARKING-METER,0
-71.054062221816821,42.357864488737114,3163,28094,PARKING-METER,0
-71.05416992497392,42.357787127474786,3164,28095,PARKING-METER,0
-71.054254437784408,42.357722051629885,3165,28096,PARKING-METER,0
-71.054645330383579,42.357703824451214,3166,28097,PARKING-METER,0
-71.054770051240467,42.357755257534187,3167,28098,PARKING-METER,0
-71.054888015000387,42.357802506784481,3168,28099,PARKING-METER,0
-71.054852069285076,42.357884539910039,3169,28100,PARKING-METER,0
-71.054403678113943,42.357038024343431,3170,28102,PARKING-METER,0
-71.054277543506146,42.356940434643818,3171,28103,PARKING-METER,0
-71.05417434137577,42.356860063546321,3172,28104,PARKING-METER,0
-71.054037961294654,42.356755082080554,3173,28106,PARKING-METER,0
-71.05398599708937,42.356715565741936,3174,28107,PARKING-METER,0
-71.053823859987304,42.3567191627765,3175,28110,PARKING-METER,0
-71.053738648748435,42.356640060266706,3176,28111,PARKING-METER,0
-71.053699984799721,42.356786214754187,3177,28112,PARKING-METER,0
-71.053382670831667,42.356826529526181,3178,28113,PARKING-METER,0
-71.053499093580783,42.356766504537511,3179,28114,PARKING-METER,0
-71.053619317825053,42.35669599318954,3180,28115,PARKING-METER,0
-71.053436389652958,42.35702721768034,3181,28116,PARKING-METER,0
-71.052838652059492,42.357329775980048,3182,28118,PARKING-METER,0
-71.053241088130918,42.357027878003741,3183,28119,PARKING-METER,0
-71.053120441833357,42.357090970716314,3184,28120,PARKING-METER,0
-71.05317626187194,42.35672632568383,3185,28121,PARKING-METER,0
-71.053600215017312,42.357609672247207,3186,28122,PARKING-METER,0
-71.053792727980692,42.357494177365545,3187,28123,PARKING-METER,0
-71.053688137655854,42.357554441228636,3188,28124,PARKING-METER,0
-71.053465521866244,42.357819693207077,3189,28125,PARKING-METER,0
-71.053649112879668,42.357731683121699,3190,28126,PARKING-METER,0
-71.053040703551886,42.357646102662208,3191,28127,PARKING-METER,0
-71.054455189726653,42.355738414912125,3192,28187,PARKING-METER,0
-71.054554513239452,42.355831394645392,3193,28188,PARKING-METER,0
-71.054655826604389,42.356133173957403,3194,28189,PARKING-METER,0
-71.054548914654461,42.356192604952227,3195,28190,PARKING-METER,0
-71.054943358003683,42.356205764795405,3196,28191,PARKING-METER,0
-71.055033209778713,42.356296555747733,3197,28192,PARKING-METER,0
-71.055122561908149,42.356385247015687,3198,28193,PARKING-METER,0
-71.05520840198092,42.356471442525084,3199,28194,PARKING-METER,0
-71.055483224946201,42.356745177212041,3200,28195,PARKING-METER,0
-71.055570704778418,42.356831015060884,3201,28196,PARKING-METER,0
-71.055393444233943,42.356657046360134,3202,28197,PARKING-METER,0
-71.055499609422043,42.356912066285545,3203,28203,PARKING-METER,0
-71.055378462934442,42.356975697799712,3204,28204,PARKING-METER,0
-71.055251551649576,42.357041741279467,3205,28205,PARKING-METER,0
-71.054630130681389,42.3557450893923,3206,28220,PARKING-METER,0
-71.054717695040296,42.355834251221637,3207,28221,PARKING-METER,0
-71.054808811331142,42.355922031280322,3208,28222,PARKING-METER,0
-71.054539455469069,42.355656970585017,3209,28223,PARKING-METER,0
-71.054450607846704,42.355570155203928,3210,28224,PARKING-METER,0
-71.054361690594661,42.355480680020811,3211,28225,PARKING-METER,0
-71.059800757922815,42.359977155340793,3212,28226,PARKING-METER,0
-71.059751179021447,42.359875001390591,3213,28227,PARKING-METER,0
-71.059705852584088,42.359763430454578,3214,28228,PARKING-METER,0
-71.05985644625467,42.360072903675466,3215,28265,PARKING-METER,0
-71.057174831428526,42.357512793993358,3216,28358,PARKING-METER,0
-71.057027107745967,42.357513526904157,3217,28359,PARKING-METER,0
-71.056612997294849,42.357515790627744,3218,28360,PARKING-METER,0
-71.05689831278427,42.35751290829775,3219,28361,PARKING-METER,0
-71.056746024520365,42.357514225554993,3220,28362,PARKING-METER,0
-71.057371997161511,42.357112486019574,3221,28366,PARKING-METER,0
-71.057367529691604,42.357009678104042,3222,28367,PARKING-METER,0
-71.057360373896373,42.356895718737604,3223,28368,PARKING-METER,0
-71.057146258475782,42.356822816217935,3224,28369,PARKING-METER,0
-71.056988006600676,42.356831127692736,3225,28370,PARKING-METER,0
-71.055597509903151,42.356992449910088,3226,28400,PARKING-METER,0
-71.055130420018159,42.357098528577154,3227,28401,PARKING-METER,0
-71.055016766707681,42.357174302112753,3228,28402,PARKING-METER,0
-71.054908176488155,42.357250886487201,3229,28403,PARKING-METER,0
-71.055228290074822,42.357299063438134,3230,28405,PARKING-METER,0
-71.054759581540949,42.356069205776301,3231,28406,PARKING-METER,0
-71.054183285637848,42.356534946344837,3232,28407,PARKING-METER,0
-71.054299285272876,42.356469149840649,3233,28408,PARKING-METER,0
-71.054418958061248,42.356403653743946,3234,28409,PARKING-METER,0
-71.057285388733135,42.356433920200381,3235,28521,PARKING-METER,0
-71.05727689676408,42.356546653468776,3236,28522,PARKING-METER,0
-71.057248642246236,42.355658799088282,3237,28523,PARKING-METER,0
-71.057261276533907,42.355775069026613,3238,28524,PARKING-METER,0
-71.057269035108376,42.355874139032508,3239,28525,PARKING-METER,0
-71.057279501934872,42.355994172838713,3240,28526,PARKING-METER,0
-71.057279489837597,42.356104135256146,3241,28527,PARKING-METER,0
-71.057284102113854,42.356212239266547,3242,28528,PARKING-METER,0
-71.0572885679385,42.356319244355163,3243,28529,PARKING-METER,0
-71.058268618740897,42.355289864065725,3244,28542,PARKING-METER,0
-71.058355433571208,42.355195968516313,3245,28543,PARKING-METER,0
-71.057243897182701,42.355540892180137,3246,28550,PARKING-METER,0
-71.062838686447634,42.357404266954823,3247,28590,PARKING-METER,0
-71.062758414413295,42.357314272138026,3248,28591,PARKING-METER,0
-71.062324933660449,42.356895978604108,3249,28592,PARKING-METER,0
-71.062239370343676,42.356810760021027,3250,28593,PARKING-METER,0
-71.068408570082553,42.364118219003771,3251,28728,PARKING-METER,0
-71.074414278498296,42.354988007238092,3252,28780,PARKING-METER,0
-71.074282559038281,42.355024105702334,3253,28781,PARKING-METER,0
-71.07414659830043,42.355061114709052,3254,28782,PARKING-METER,0
-71.073999431600242,42.355100627165875,3255,28783,PARKING-METER,0
-71.073486973599799,42.355088914519705,3256,28788,PARKING-METER,0
-71.073621428128945,42.355053933562871,3257,28789,PARKING-METER,0
-71.073763137552206,42.35501443647329,3258,28790,PARKING-METER,0
-71.073901518793377,42.354976521292244,3259,28791,PARKING-METER,0
-71.072387061264664,42.355093702229922,3260,28793,PARKING-METER,0
-71.072434681023708,42.355197423504485,3261,28794,PARKING-METER,0
-71.068902112606509,42.35495205655134,3262,28802,PARKING-METER,0
-71.068984911777946,42.355105962814619,3263,28803,PARKING-METER,0
-71.058514513403765,42.355035699084958,3264,28810,PARKING-METER,0
-71.062650439365825,42.36434805627627,3265,29329,PARKING-METER,0
-71.038882526421034,42.370452072271178,3266,31098,PARKING-METER,0
-71.03888554259558,42.370576261262265,3267,31099,PARKING-METER,0
-71.131894052064581,42.349771143657165,3268,39077,PARKING-METER,0
-71.131962684398999,42.349739718196084,3269,39078,PARKING-METER,0
-71.132062144605001,42.349690592632349,3270,39079,PARKING-METER,0
-71.132130138518761,42.349658722086495,3271,39080,PARKING-METER,0
-71.13219996797767,42.34962634960872,3272,39081,PARKING-METER,0
-71.132272272435799,42.349593921082892,3273,39082,PARKING-METER,0
-71.132373007464466,42.349545684310797,3274,39083,PARKING-METER,0
-71.132446394004745,42.349509557147805,3275,39084,PARKING-METER,0
-71.132507680941927,42.349480136232671,3276,39085,PARKING-METER,0
-71.132579868766356,42.349444954958116,3277,39086,PARKING-METER,0
-71.132772872291497,42.349353268492308,3278,39087,PARKING-METER,0
-71.132831201511252,42.349327129414498,3279,39088,PARKING-METER,0
-71.132893649487201,42.349295845702343,3280,39089,PARKING-METER,0
-71.133242641030336,42.349130312297639,3281,39090,PARKING-METER,0
-71.133303928438366,42.349100891859749,3282,39091,PARKING-METER,0
-71.133436357647724,42.349040903822683,3283,39092,PARKING-METER,0
-71.133558292591914,42.348981616826308,3284,39093,PARKING-METER,0
-71.133621337313286,42.348949860168325,3285,39094,PARKING-METER,0
-71.133948451679402,42.348796534851957,3286,39139,PARKING-METER,0
-71.133872211187366,42.34883263227983,3287,39140,PARKING-METER,0
-71.133811959421578,42.34885956431939,3288,39141,PARKING-METER,0
-71.13374751189437,42.348893201818491,3289,39142,PARKING-METER,0
-71.13349429370254,42.349012978782824,3290,40224,PARKING-METER,0
-71.047558364030934,42.341479301884306,3291,115829,PARKING-METER,0
-71.047464877688284,42.341559239339674,3292,115830,PARKING-METER,0
-71.047366567690915,42.341643690711969,3293,115831,PARKING-METER,0
-71.047269452712911,42.3417254386192,3294,115832,PARKING-METER,0
-71.047173562467933,42.341808981953449,3295,115833,PARKING-METER,0
-71.047144341846902,42.342083922147978,3296,115834,PARKING-METER,0
-71.047009833666266,42.342198184328169,3297,115835,PARKING-METER,0
-71.046921777512111,42.342274053592995,3298,115836,PARKING-METER,0
-71.046821280126622,42.342358152861181,3299,115837,PARKING-METER,0
-71.046725997982875,42.342442142959015,3300,115838,PARKING-METER,0
-71.046633710181766,42.34252027576504,3301,115839,PARKING-METER,0
-71.047233241862486,42.342007239467613,3302,115840,PARKING-METER,0
-71.04751551486639,42.341766073342903,3303,115841,PARKING-METER,0
-71.047742293873412,42.341571877185352,3304,115842,PARKING-METER,0
-71.047006123996198,42.34195133596635,3305,115843,PARKING-METER,0
-71.046915647897663,42.342028113094941,3306,115844,PARKING-METER,0
-71.046769684190679,42.342152760665392,3307,115845,PARKING-METER,0
-71.046672579038017,42.342236307792994,3308,115846,PARKING-METER,0
-71.046576071897036,42.342318503153457,3309,115847,PARKING-METER,0
-71.04643855172958,42.342435923624365,3310,115848,PARKING-METER,0
-71.068735754908175,42.338455534374781,3311,115941,PARKING-METER,0
-71.068636465671261,42.338374326281475,3312,115942,PARKING-METER,0
-71.06827239245149,42.33806866208986,3313,115943,PARKING-METER,0
-71.067989491546371,42.337986409063824,3314,115944,PARKING-METER,0
-71.068081450466337,42.338064152866295,3315,115945,PARKING-METER,0
-71.068173384162691,42.338141002506255,3316,115946,PARKING-METER,0
-71.068266547445546,42.338218727272405,3317,115947,PARKING-METER,0
-71.068415295395255,42.338344790357397,3318,115948,PARKING-METER,0
-71.067565828167844,42.337609391805174,3319,115949,PARKING-METER,0
-71.067361292917809,42.3377538118432,3320,115950,PARKING-METER,0
-71.067252547003136,42.33783148688476,3321,115951,PARKING-METER,0
-71.067148520763851,42.337905511794155,3322,115952,PARKING-METER,0
-71.066970021494569,42.338032541841365,3323,115953,PARKING-METER,0
-71.067325538590168,42.337999129003229,3324,115954,PARKING-METER,0
-71.067430719012705,42.337923297786375,3325,115955,PARKING-METER,0
-71.06753772018547,42.337847885656736,3326,115956,PARKING-METER,0
-71.067183686523705,42.338222007565868,3327,115957,PARKING-METER,0
-71.067379819323293,42.338231089698866,3328,115958,PARKING-METER,0
-71.067607538648872,42.338423022994135,3329,115959,PARKING-METER,0
-71.067743086419441,42.337485509895096,3330,115960,PARKING-METER,0
-71.067851192232297,42.337406503147761,3331,115961,PARKING-METER,0
-71.067953445517844,42.337333846587661,3332,115962,PARKING-METER,0
-71.06805390425292,42.337261663050825,3333,115963,PARKING-METER,0
-71.069310341913649,42.338057883023545,3334,115965,PARKING-METER,0
-71.069114495595656,42.337896096469997,3335,115966,PARKING-METER,0
-71.069017875217554,42.337813282669316,3336,115967,PARKING-METER,0
-71.068822939086701,42.337651705184264,3337,115968,PARKING-METER,0
-71.068549842647727,42.337420893132524,3338,115969,PARKING-METER,0
-71.06845891881666,42.337347829706239,3339,115970,PARKING-METER,0
-71.071028555908313,42.33815800501133,3340,115971,PARKING-METER,0
-71.07130556571208,42.337932430669071,3341,115972,PARKING-METER,0
-71.071217416556181,42.338002863249507,3342,115973,PARKING-METER,0
-71.071126083626595,42.338078039238141,3343,115974,PARKING-METER,0
-71.071139871174012,42.338238133226618,3344,115975,PARKING-METER,0
-71.07124364441691,42.338155165664681,3345,115976,PARKING-METER,0
-71.071343299635672,42.33807583784813,3346,115977,PARKING-METER,0
-71.071443766171697,42.33799314316871,3347,115978,PARKING-METER,0
-71.07159292167006,42.337873262240208,3348,115979,PARKING-METER,0
-71.07169346162874,42.337793249590796,3349,115980,PARKING-METER,0
-71.071793410922197,42.337713692902653,3350,115981,PARKING-METER,0
-71.071894847525641,42.337633443037404,3351,115982,PARKING-METER,0
-71.068920559079984,42.337731816617477,3352,115983,PARKING-METER,0
-71.068883063954601,42.336893899107196,3353,115984,PARKING-METER,0
-71.068989523706719,42.336816760428867,3354,115985,PARKING-METER,0
-71.068775761920122,42.336967814174486,3355,115986,PARKING-METER,0
-71.068586924604872,42.337103262622215,3356,115987,PARKING-METER,0
-71.074004337949191,42.338453805723013,3357,115988,PARKING-METER,0
-71.074116451639355,42.338380592361844,3358,115989,PARKING-METER,0
-71.074440200142973,42.338164175777102,3359,115990,PARKING-METER,0
-71.074546904652507,42.338091450638835,3360,115991,PARKING-METER,0
-71.074223194684521,42.338310546041406,3361,115992,PARKING-METER,0
-71.074331127923614,42.338239598332805,3362,115993,PARKING-METER,0
-71.072292033616804,42.337316262288518,3363,115994,PARKING-METER,0
-71.07238665221675,42.337240060452714,3364,115995,PARKING-METER,0
-71.072489145023752,42.337158975815242,3365,115996,PARKING-METER,0
-71.072585012270693,42.337077495532739,3366,115997,PARKING-METER,0
-71.072989310825122,42.336752216351158,3367,115998,PARKING-METER,0
-71.073146820066327,42.336629085552588,3368,115999,PARKING-METER,0
-71.073032830316265,42.336544329009101,3369,116000,PARKING-METER,0
-71.072981076126752,42.33658715284384,3370,116001,PARKING-METER,0
-71.072876893205262,42.336667894034683,3371,116002,PARKING-METER,0
-71.070294503458712,42.336169568564117,3372,116006,PARKING-METER,0
-71.071786528955073,42.337413543447347,3373,116008,PARKING-METER,0
-71.070765317125833,42.335560532522862,3374,116012,PARKING-METER,0
-71.070654782340654,42.335639241249858,3375,116013,PARKING-METER,0
-71.070547804487944,42.335715178546621,3376,116014,PARKING-METER,0
-71.06985941628119,42.336198893624839,3377,116015,PARKING-METER,0
-71.069742355155284,42.3362826826231,3378,116016,PARKING-METER,0
-71.069287605007844,42.336606585682013,3379,116017,PARKING-METER,0
-71.070389363217387,42.336246165414956,3380,116019,PARKING-METER,0
-71.070493449005994,42.336333503854824,3381,116020,PARKING-METER,0
-71.072789740056905,42.336912522236759,3382,116021,PARKING-METER,0
-71.072686342573718,42.336996334373083,3383,116022,PARKING-METER,0
-71.072889848208419,42.336832569951746,3384,116023,PARKING-METER,0
-71.076541423836375,42.336946214968805,3385,116030,PARKING-METER,0
-71.076646971147156,42.336869850930384,3386,116031,PARKING-METER,0
-71.076753711010625,42.336792583688833,3387,116032,PARKING-METER,0
-71.076850926455563,42.33672343705485,3388,116033,PARKING-METER,0
-71.073033821541401,42.33639147984254,3389,116041,PARKING-METER,0
-71.072944201990978,42.336316640421856,3390,116042,PARKING-METER,0
-71.072779586798958,42.336178470153847,3391,116043,PARKING-METER,0
-71.075617406119449,42.334641581118042,3392,116047,PARKING-METER,0
-71.075676618577305,42.334595270670924,3393,116048,PARKING-METER,0
-71.07545396539787,42.334773081456731,3394,116049,PARKING-METER,0
-71.075395338127251,42.334818933899555,3395,116050,PARKING-METER,0
-71.077500347686851,42.336246611656271,3396,116063,PARKING-METER,0
-71.077604228506843,42.33616796196744,3397,116064,PARKING-METER,0
-71.075608625455757,42.337620504907854,3398,116065,PARKING-METER,0
-71.075395589736033,42.337775450232265,3399,116066,PARKING-METER,0
-71.072771767933418,42.336750137820886,3400,116067,PARKING-METER,0
-71.072670218987781,42.336830867004679,3401,116068,PARKING-METER,0
-71.078913882965622,42.334801596889129,3402,116069,PARKING-METER,0
-71.079015871707654,42.334721830722749,3403,116070,PARKING-METER,0
-71.079116916998657,42.334637740499403,3404,116071,PARKING-METER,0
-71.073790696890583,42.334040726094194,3405,116072,PARKING-METER,0
-71.073688181545236,42.333958095060723,3406,116073,PARKING-METER,0
-71.073893832047006,42.334123793273108,3407,116074,PARKING-METER,0
-71.07437514278304,42.33563772789006,3408,116076,PARKING-METER,0
-71.074475848019773,42.335558970217718,3409,116077,PARKING-METER,0
-71.074171447926474,42.335628965459541,3410,116078,PARKING-METER,0
-71.074109904909932,42.33567778371787,3411,116079,PARKING-METER,0
-71.074060235948124,42.335717317087685,3412,116080,PARKING-METER,0
-71.073968908362119,42.335792873490519,3413,116081,PARKING-METER,0
-71.073908660309925,42.335839990381807,3414,116082,PARKING-METER,0
-71.073687185484332,42.336018017270248,3415,116083,PARKING-METER,0
-71.073593564006075,42.336092612355685,3416,116084,PARKING-METER,0
-71.073501331182825,42.336168185734174,3417,116085,PARKING-METER,0
-71.073394430162267,42.33625578295625,3418,116086,PARKING-METER,0
-71.073308674631704,42.336322846326034,3419,116087,PARKING-METER,0
-71.073708414192097,42.336175543044675,3420,116088,PARKING-METER,0
-71.073605995950544,42.336257016177747,3421,116089,PARKING-METER,0
-71.073404284452181,42.336418895212162,3422,116090,PARKING-METER,0
-71.07350619266137,42.336335755723638,3423,116091,PARKING-METER,0
-71.072568301519965,42.336002979992507,3424,116092,PARKING-METER,0
-71.072469556818362,42.335920404246131,3425,116093,PARKING-METER,0
-71.072374543390183,42.335841109459821,3426,116094,PARKING-METER,0
-71.07218546813489,42.335683843017712,3427,116095,PARKING-METER,0
-71.07208535654182,42.335600958446072,3428,116096,PARKING-METER,0
-71.071896259351476,42.335443020713818,3429,116097,PARKING-METER,0
-71.071797051432213,42.33536011854234,3430,116098,PARKING-METER,0
-71.071703454312271,42.33528247239861,3431,116099,PARKING-METER,0
-71.071648471914216,42.335235928488963,3432,116100,PARKING-METER,0
-71.071307201555939,42.335173492197086,3433,116104,PARKING-METER,0
-71.07119834551952,42.335250346799441,3434,116105,PARKING-METER,0
-71.075299542537934,42.337845795537483,3435,116113,PARKING-METER,0
-71.075188434523852,42.337927173130936,3436,116114,PARKING-METER,0
-71.07552351677424,42.337681664567803,3437,116115,PARKING-METER,0
-71.076109724931001,42.336972078526102,3438,116116,PARKING-METER,0
-71.075677931981573,42.337284096738117,3439,116117,PARKING-METER,0
-71.075790627571124,42.337204213610782,3440,116118,PARKING-METER,0
-71.075893338369639,42.337131222201414,3441,116119,PARKING-METER,0
-71.076000606632434,42.337050999241875,3442,116120,PARKING-METER,0
-71.076374491798006,42.336779130228692,3443,116121,PARKING-METER,0
-71.076286545706452,42.336844243996651,3444,116122,PARKING-METER,0
-71.076632112189785,42.336595070613477,3445,116123,PARKING-METER,0
-71.07729182725177,42.336110283372903,3446,116124,PARKING-METER,0
-71.077401986705752,42.336026877288809,3447,116125,PARKING-METER,0
-71.079685227752179,42.334175007710158,3448,116126,PARKING-METER,0
-71.075120497085663,42.337687767127996,3449,116127,PARKING-METER,0
-71.075231991382338,42.337607908019493,3450,116128,PARKING-METER,0
-71.075030664086242,42.337750684344122,3451,116129,PARKING-METER,0
-71.074727921418898,42.337969104227298,3452,116130,PARKING-METER,0
-71.067466240964364,42.337683861339386,3453,116141,PARKING-METER,0
-71.074251142899712,42.335738479825451,3454,116143,PARKING-METER,0
-71.074162895084768,42.335810452011408,3455,116144,PARKING-METER,0
-71.075346848805509,42.334683614305156,3456,116145,PARKING-METER,0
-71.075447542065618,42.334603159576545,3457,116146,PARKING-METER,0
-71.075548235075715,42.334522703858049,3458,116147,PARKING-METER,0
-71.072615154730741,42.335890392318561,3459,116149,PARKING-METER,0
-71.072516172416755,42.335806722769135,3460,116150,PARKING-METER,0
-71.072711779462566,42.335971023527513,3461,116151,PARKING-METER,0
-71.072676001425634,42.33609332966887,3462,116152,PARKING-METER,0
-71.072942094543066,42.336161772981256,3463,116153,PARKING-METER,0
-71.072855101041625,42.336089313715618,3464,116154,PARKING-METER,0
-71.073024920246951,42.336232581765891,3465,116155,PARKING-METER,0
-71.074598176997668,42.33833983335272,3466,116156,PARKING-METER,0
-71.074800021328173,42.338201803353158,3467,116157,PARKING-METER,0
-71.074856614642826,42.338163367535287,3468,116158,PARKING-METER,0
-71.074963908251092,42.338088319631666,3469,116159,PARKING-METER,0
-71.072406070952582,42.33704832862341,3470,116164,PARKING-METER,0
-71.072257504015397,42.337167106343699,3471,116165,PARKING-METER,0
-71.07215457078442,42.337250647839817,3472,116166,PARKING-METER,0
-71.072059099993822,42.337328828760974,3473,116167,PARKING-METER,0
-71.072360068344281,42.337085860032985,3474,116168,PARKING-METER,0
-71.071881306822519,42.337345480377664,3475,116169,PARKING-METER,0
-71.071791491458271,42.337269990232578,3476,116170,PARKING-METER,0
-71.07169632100711,42.337339404008482,3477,116171,PARKING-METER,0
-71.07160766501616,42.337264410498918,3478,116172,PARKING-METER,0
-71.071509717506302,42.337184425269534,3479,116173,PARKING-METER,0
-71.071686332248603,42.337181548839524,3480,116174,PARKING-METER,0
-71.071602838424027,42.33711159909631,3481,116175,PARKING-METER,0
-71.071518965517157,42.337042822761738,3482,116176,PARKING-METER,0
-71.071437178604711,42.336973887585913,3483,116177,PARKING-METER,0
-71.071162510544752,42.336895594716481,3484,116178,PARKING-METER,0
-71.07125775198088,42.336974739186743,3485,116179,PARKING-METER,0
-71.071090886889863,42.336684158114821,3486,116180,PARKING-METER,0
-71.070992436991787,42.336604224572213,3487,116182,PARKING-METER,0
-71.070900348373655,42.336526247618139,3488,116183,PARKING-METER,0
-71.070805895073491,42.336448431915791,3489,116184,PARKING-METER,0
-71.070711176921932,42.33636908734519,3490,116185,PARKING-METER,0
-71.070617851199188,42.336290405109779,3491,116186,PARKING-METER,0
-71.07052244913524,42.33621123878401,3492,116187,PARKING-METER,0
-71.070430771299186,42.336134409952471,3493,116188,PARKING-METER,0
-71.070199995173994,42.336088780275837,3494,116189,PARKING-METER,0
-71.06747442087989,42.338312201125156,3495,116192,PARKING-METER,0
-71.068729283975756,42.337571564424877,3496,116193,PARKING-METER,0
-71.069212305775096,42.337975118105021,3497,116194,PARKING-METER,0
-71.069594651362507,42.33829641380246,3498,116195,PARKING-METER,0
-71.069499418144204,42.338218748991231,3499,116196,PARKING-METER,0
-71.069407799505626,42.338144209953327,3500,116197,PARKING-METER,0
-71.073987921083955,42.33420421418014,3501,116199,PARKING-METER,0
-71.066873716001936,42.338103556188287,3502,116221,PARKING-METER,0
-71.066513140118929,42.338362318301797,3503,116222,PARKING-METER,0
-71.066309878352726,42.33850471470344,3504,116223,PARKING-METER,0
-71.066414504034469,42.338430449736357,3505,116224,PARKING-METER,0
-71.079566725938236,42.339846726555969,3506,116225,PARKING-METER,0
-71.07943866370475,42.339910706567288,3507,116226,PARKING-METER,0
-71.079312505275311,42.339973219622266,3508,116227,PARKING-METER,0
-71.079177881743789,42.340038729240881,3509,116228,PARKING-METER,0
-71.079074029724524,42.340092869025547,3510,116229,PARKING-METER,0
-71.076205072289071,42.341628989146976,3511,116230,PARKING-METER,0
-71.075590767925647,42.341954816067101,3512,116231,PARKING-METER,0
-71.074947559526947,42.342300362706311,3513,116232,PARKING-METER,0
-71.074840611123264,42.342355117425434,3514,116233,PARKING-METER,0
-71.074539547385243,42.342518821281736,3515,116234,PARKING-METER,0
-71.074413466109334,42.34258478457231,3516,116235,PARKING-METER,0
-71.0741234332434,42.342739407301906,3517,116236,PARKING-METER,0
-71.074909331217867,42.342101241322702,3518,116237,PARKING-METER,0
-71.074801663695183,42.342158310702203,3519,116238,PARKING-METER,0
-71.073304186585844,42.339198269428181,3520,116239,PARKING-METER,0
-71.072746741157275,42.339572866743303,3521,116240,PARKING-METER,0
-71.072848304592739,42.339504650758606,3522,116241,PARKING-METER,0
-71.072961294168707,42.339427637142073,3523,116242,PARKING-METER,0
-71.073075060189467,42.339350612793041,3524,116243,PARKING-METER,0
-71.073188811617285,42.339273012089109,3525,116244,PARKING-METER,0
-71.073415393523021,42.339124511412471,3526,116245,PARKING-METER,0
-71.073527813859613,42.339050370663763,3527,116246,PARKING-METER,0
-71.071682894491573,42.340277620370919,3528,116248,PARKING-METER,0
-71.071995689876189,42.340070848042025,3529,116249,PARKING-METER,0
-71.071573271299926,42.340349690957474,3530,116250,PARKING-METER,0
-71.074196423472586,42.338602393246987,3531,116251,PARKING-METER,0
-71.074296349641514,42.338538079892047,3532,116252,PARKING-METER,0
-71.073908527319063,42.338518189897002,3533,116269,PARKING-METER,0
-71.074097124990914,42.338670597208704,3534,116270,PARKING-METER,0
-71.07218392572662,42.339662367905895,3535,116271,PARKING-METER,0
-71.072073219608797,42.339737621082115,3536,116272,PARKING-METER,0
-71.070383434022702,42.338669240814504,3537,116273,PARKING-METER,0
-71.071597506205791,42.340058670447547,3538,116274,PARKING-METER,0
-71.070051061472967,42.338931577365535,3539,116275,PARKING-METER,0
-71.07014284471596,42.338860329200465,3540,116276,PARKING-METER,0
-71.069960906302626,42.339006254464046,3541,116277,PARKING-METER,0
-71.069859694374657,42.339088291440667,3542,116278,PARKING-METER,0
-71.069767277899572,42.339165301590405,3543,116279,PARKING-METER,0
-71.070482132761811,42.338588797408725,3544,116283,PARKING-METER,0
-71.074010188838812,42.342802410719443,3545,116285,PARKING-METER,0
-71.070877648572434,42.340516567068988,3546,116288,PARKING-METER,0
-71.070764688722065,42.340589609353138,3547,116289,PARKING-METER,0
-71.073043432266658,42.343317181949708,3548,116290,PARKING-METER,0
-71.073203106172556,42.343231778797673,3549,116291,PARKING-METER,0
-71.072595735017018,42.343556778180144,3550,116292,PARKING-METER,0
-71.072718148734722,42.34348995877864,3551,116293,PARKING-METER,0
-71.07018896123995,42.341214235620086,3552,116304,PARKING-METER,0
-71.068903021595332,42.341506759261044,3553,116307,PARKING-METER,0
-71.067423251267968,42.342387906610547,3554,116309,PARKING-METER,0
-71.067317231219519,42.342470080782789,3555,116310,PARKING-METER,0
-71.072200820328135,42.339934494090208,3556,116314,PARKING-METER,0
-71.072201486434608,42.343767242706988,3557,116315,PARKING-METER,0
-71.067527372946316,42.342306097920961,3558,116320,PARKING-METER,0
-71.072300733725911,42.33987106741408,3559,116323,PARKING-METER,0
-71.072413486811826,42.339798717878402,3560,116324,PARKING-METER,0
-71.06920341190559,42.341597610226486,3561,116325,PARKING-METER,0
-71.06907242737978,42.341645448916644,3562,116326,PARKING-METER,0
-71.068020760091784,42.339935156135908,3563,116327,PARKING-METER,0
